Data,Pioggia_Zona_1,Pioggia_Zona_2,Pioggia_Zona_3,Pioggia_Zona_4,Pioggia_Zona_5,Temperatura_Zona_5,Livello_Acqua,Portata_Uscita
28/09/2011,0.00,0.00,0.00,0.00,0.00,22.35,25.71,3.5
29/09/2011,0.00,0.00,0.00,0.00,0.00,22.5,25.63,3.5
30/09/2011,0.00,0.00,0.00,0.00,0.00,22.6,25.57,3.5
01/10/2011,0.00,0.00,0.00,0.00,0.00,23.15,25.5,3.5
02/10/2011,0.00,0.00,0.00,0.00,0.00,24.25,25.42,3.5
03/10/2011,0.00,0.00,0.00,0.00,0.00,22.7,25.35,3.5
04/10/2011,0.00,0.00,0.00,0.00,0.00,21.45,25.27,3.5
05/10/2011,0.00,0.00,0.00,0.00,0.00,22.05,25.21,3.5
06/10/2011,0.00,0.00,0.00,0.00,0.00,19.6,25.14,3.5
07/10/2011,11.2,15.8,9.8,15.4,20.2,15.2,25.08,3.5
08/10/2011,0.2,0.00,0.00,0.00,0.2,14.55,25.02,3.5
09/10/2011,0.00,0.00,0.00,0.00,0.00,14.25,24.94,3.5
10/10/2011,0.00,0.00,0.00,0.00,0.00,14.35,24.81,3.5
11/10/2011,0.00,0.00,0.00,0.00,0.00,17.45,24.73,3.5
12/10/2011,0.00,0.00,0.00,0.00,0.00,17.45,24.65,3.5
13/10/2011,0.00,0.00,0.00,0.00,0.00,19.35,24.59,3.5
14/10/2011,0.00,0.00,0.00,0.00,0.00,14.4,24.5,3.5
15/10/2011,0.00,0.00,0.00,0.00,0.00,11.5,24.43,3.5
16/10/2011,0.00,0.00,0.00,0.00,0.00,13.00,24.37,3.5
17/10/2011,0.00,0.00,0.00,0.00,0.00,14.25,24.28,3.5
18/10/2011,0.00,0.2,0.00,0.00,0.00,12.6,24.21,3.5
19/10/2011,0.00,0.8,0.00,0.00,0.00,16.6,24.13,3.5
20/10/2011,22.6,16.00,27.4,23.00,17.6,12.85,24.07,3.5
21/10/2011,0.00,0.00,0.00,0.00,0.00,11.2,24.01,3.5
22/10/2011,0.00,0.00,0.00,0.00,0.00,10.75,23.94,3.5
23/10/2011,0.00,0.00,0.00,0.00,0.00,11.15,23.86,3.5
24/10/2011,0.4,0.4,0.2,1.4,1.6,11.45,23.78,3.00
25/10/2011,13.2,24.2,13.6,14.6,12.2,14.2,23.73,3.00
26/10/2011,49.00,47.8,49.4,54.2,62.6,15.75,23.77,2.75
27/10/2011,0.2,0.00,0.6,0.2,0.2,12.95,23.75,2.00
28/10/2011,0.2,0.00,0.00,0.00,0.2,14.8,23.71,2.00
29/10/2011,0.2,0.00,0.00,0.2,0.00,15.15,23.68,2.00
30/10/2011,0.2,0.00,0.00,0.00,0.00,14.95,23.64,2.00
31/10/2011,0.00,0.00,0.00,0.00,0.00,14.00,23.59,2.00
01/11/2011,0.2,0.00,0.00,0.00,0.00,13.85,23.56,2.00
02/11/2011,0.00,0.00,0.00,0.00,0.00,14.15,23.51,2.00
03/11/2011,0.2,0.00,0.00,0.00,0.00,12.75,23.47,2.00
04/11/2011,1.6,6.2,2.4,3.6,2.4,15.3,23.43,2.00
05/11/2011,0.00,2.4,1.4,0.00,0.00,18.15,23.39,2.00
06/11/2011,4.4,6.6,0.2,4.8,5.2,15.15,23.36,2.00
07/11/2011,12.00,16.4,1.00,15.00,16.6,12.5,23.36,2.00
08/11/2011,5.8,8.2,0.2,7.00,5.00,15.7,23.36,1.3
09/11/2011,0.00,0.00,0.00,0.00,0.00,14.6,23.35,0.6
10/11/2011,0.2,0.00,0.00,0.00,0.00,14.7,23.35,0.6
11/11/2011,0.00,0.00,0.00,0.00,0.00,13.85,23.32,0.82
12/11/2011,0.00,0.00,0.00,0.00,0.00,11.15,23.29,1.5
13/11/2011,0.00,0.00,0.00,0.00,0.00,12.15,23.27,1.5
14/11/2011,0.2,0.00,0.00,0.00,0.00,12.75,23.22,1.5
15/11/2011,0.00,0.00,0.00,0.00,0.00,9.75,23.18,1.29
16/11/2011,0.2,0.00,0.00,0.00,0.00,11.25,23.18,1.00
17/11/2011,0.00,0.00,0.00,0.00,0.00,11.05,23.17,1.00
18/11/2011,0.2,0.00,0.00,0.00,0.00,9.00,23.15,1.00
19/11/2011,0.2,0.00,0.00,0.00,0.00,8.1,23.13,1.00
20/11/2011,0.2,0.00,0.00,0.2,0.00,8.6,23.11,1.00
21/11/2011,0.00,0.00,0.00,0.00,0.00,10.3,23.09,1.00
22/11/2011,0.00,0.00,0.00,0.00,0.00,10.4,23.07,1.00
23/11/2011,0.00,0.00,0.4,0.00,0.00,12.7,23.05,1.00
24/11/2011,0.00,0.00,0.00,0.00,0.00,11.85,23.03,1.00
25/11/2011,0.00,0.00,0.00,0.00,0.00,12.4,23.00,1.00
26/11/2011,0.00,0.00,0.00,0.00,0.00,10.75,22.98,1.00
27/11/2011,0.00,0.00,0.00,0.00,0.00,10.55,22.96,1.00
28/11/2011,0.00,0.00,0.00,0.00,0.00,11.55,22.94,1.00
29/11/2011,0.2,0.00,0.00,0.00,0.00,11.4,22.92,1.00
30/11/2011,0.00,0.00,0.00,0.00,0.00,9.7,22.9,1.00
01/12/2011,1.4,1.2,1.00,2.8,3.8,8.05,22.88,1.00
02/12/2011,8.4,2.4,5.2,4.6,9.4,13.00,22.86,1.00
03/12/2011,2.00,5.00,2.2,5.4,2.4,14.5,22.85,1.00
04/12/2011,2.8,5.2,3.4,5.00,5.8,12.5,22.85,1.00
05/12/2011,14.00,18.2,8.6,17.8,30.4,13.35,22.84,0.8
06/12/2011,0.00,0.00,0.00,0.00,0.00,10.35,22.9,0.6
07/12/2011,0.2,0.00,0.00,0.00,0.00,9.95,22.9,0.6
08/12/2011,0.00,0.00,0.00,0.00,0.00,13.2,22.89,0.6
09/12/2011,1.00,0.4,0.8,0.8,1.8,9.75,22.89,0.6
10/12/2011,7.8,1.4,6.8,7.2,9.4,12.65,22.89,0.6
11/12/2011,0.4,0.00,0.00,0.00,0.6,12.55,22.89,0.6
12/12/2011,31.00,40.8,29.8,37.2,38.00,9.8,22.91,0.6
13/12/2011,0.4,0.00,0.2,0.2,0.4,9.00,23.05,0.6
14/12/2011,16.4,11.6,12.00,12.00,14.00,12.35,23.09,0.6
15/12/2011,0.8,2.00,2.00,2.2,0.6,12.45,23.17,0.6
16/12/2011,30.2,32.8,21.4,44.6,24.4,12.2,23.21,0.6
17/12/2011,2.00,4.00,4.6,4.2,0.6,8.05,23.64,0.6
18/12/2011,0.2,0.00,0.00,0.00,0.00,5.00,23.74,0.6
19/12/2011,0.00,0.00,0.00,0.00,0.00,5.35,23.77,0.6
20/12/2011,0.00,0.00,0.00,0.00,0.00,2.2,23.78,0.6
21/12/2011,0.00,0.00,0.00,0.00,0.00,5.45,23.77,0.6
22/12/2011,0.00,0.00,0.00,0.00,0.00,6.65,23.79,0.6
23/12/2011,0.2,0.00,0.00,0.00,0.00,7.65,23.78,0.6
24/12/2011,5.8,6.00,9.00,5.2,7.00,4.9,23.78,0.6
25/12/2011,0.00,0.00,0.00,0.00,0.00,8.9,23.79,0.6
26/12/2011,0.00,0.00,0.00,0.00,0.00,9.5,23.79,0.6
27/12/2011,0.00,0.00,0.00,0.00,0.00,10.4,23.78,0.6
28/12/2011,0.00,0.00,0.00,0.00,0.00,8.00,23.78,0.6
29/12/2011,0.2,0.00,0.00,0.00,0.2,7.00,23.78,0.6
30/12/2011,0.00,0.00,0.00,0.00,0.00,6.3,23.77,0.6
31/12/2011,0.00,0.00,0.00,0.00,0.00,7.2,23.77,0.6
01/01/2012,0.00,0.00,0.00,0.00,0.00,7.45,23.77,0.6
02/01/2012,12.6,12.00,13.6,13.4,13.4,9.25,23.75,0.6
03/01/2012,3.8,1.2,5.00,3.8,4.00,8.5,23.8,0.6
04/01/2012,2.00,3.6,2.00,2.6,3.6,7.3,23.82,0.6
05/01/2012,2.2,3.6,2.00,1.8,3.2,6.75,23.84,0.6
06/01/2012,0.00,0.00,0.00,0.00,0.00,8.9,23.86,0.6
07/01/2012,0.00,0.00,0.00,0.00,0.00,8.25,23.86,0.6
08/01/2012,0.00,0.00,0.00,0.00,0.00,7.00,23.87,0.6
09/01/2012,0.2,0.00,0.00,0.00,0.00,9.7,23.87,0.6
10/01/2012,0.00,0.00,0.00,0.00,0.00,7.3,23.86,0.6
11/01/2012,0.2,0.00,0.00,0.00,0.00,7.75,23.86,0.6
12/01/2012,0.00,0.00,0.00,0.00,0.00,6.35,23.86,0.6
13/01/2012,0.00,0.00,0.00,0.00,0.00,10.9,23.86,0.6
14/01/2012,0.00,0.00,0.00,0.00,0.00,8.2,23.86,0.6
15/01/2012,0.2,0.00,0.00,0.00,0.00,5.25,23.86,0.6
16/01/2012,0.00,0.00,0.00,0.00,0.00,4.65,23.84,0.6
17/01/2012,0.00,0.00,0.00,0.00,0.00,3.9,23.83,0.6
18/01/2012,0.00,0.00,0.00,0.00,0.00,5.15,23.83,0.6
19/01/2012,0.00,0.00,0.00,0.00,0.4,6.05,23.83,0.6
20/01/2012,0.4,0.00,0.6,0.4,1.00,10.1,23.82,0.6
21/01/2012,0.00,0.00,0.00,0.00,0.00,8.8,23.81,0.6
22/01/2012,0.00,0.00,0.00,0.00,0.00,11.15,23.8,0.6
23/01/2012,0.00,0.00,0.00,0.00,0.00,11.4,23.79,0.6
24/01/2012,0.00,0.00,0.00,0.00,0.00,9.8,23.78,0.6
25/01/2012,0.00,0.00,0.00,0.00,0.00,6.5,23.78,0.6
26/01/2012,0.00,0.00,0.00,0.00,0.00,5.25,23.77,0.6
27/01/2012,0.00,0.00,0.00,0.00,0.00,7.15,23.75,0.6
28/01/2012,0.00,0.00,0.00,0.00,0.00,7.1,23.75,0.6
29/01/2012,0.2,0.00,0.00,0.00,0.00,6.3,23.75,0.6
30/01/2012,0.00,0.00,0.00,0.00,0.00,2.8,23.74,0.6
31/01/2012,0.2,0.00,0.00,0.00,0.00,1.4,23.73,0.6
01/02/2012,0.2,0.00,0.00,0.00,0.00,-0.85,23.72,0.6
02/02/2012,0.2,0.00,0.00,0.00,0.00,-0.85,23.71,0.6
03/02/2012,0.00,0.00,0.00,0.00,0.00,-2.85,23.7,0.6
04/02/2012,0.00,0.00,0.00,0.00,0.00,-3.8,23.7,0.6
05/02/2012,0.00,0.00,0.00,0.00,0.00,-0.85,23.69,0.6
06/02/2012,0.00,0.00,0.00,0.00,2.6,-1.6,23.68,0.6
07/02/2012,0.00,0.00,0.00,0.00,0.4,0.5,23.67,0.6
08/02/2012,0.00,0.00,0.00,1.00,0.8,2.65,23.65,0.6
09/02/2012,0.00,0.00,0.00,0.00,5.2,5.1,23.65,0.6
10/02/2012,0.00,0.00,0.00,0.00,0.00,0.95,23.64,0.6
11/02/2012,0.00,0.00,0.00,0.00,0.00,-0.75,23.63,0.6
12/02/2012,0.00,0.00,0.00,0.00,0.00,-0.85,23.62,0.6
13/02/2012,0.00,0.00,0.00,0.00,0.00,1.85,23.61,0.6
14/02/2012,0.00,0.00,0.00,0.00,0.00,3.95,23.59,0.6
15/02/2012,0.00,0.00,0.00,0.00,0.00,2.00,23.57,0.6
16/02/2012,0.00,0.00,0.00,0.00,0.00,9.05,23.57,0.6
17/02/2012,0.00,0.00,0.00,0.00,0.00,7.55,23.57,0.6
18/02/2012,0.8,0.00,1.6,1.8,3.00,8.8,23.57,0.6
19/02/2012,6.6,6.2,6.4,6.6,10.00,8.5,23.56,0.6
20/02/2012,3.2,3.2,5.2,6.4,4.2,6.1,23.61,0.6
21/02/2012,0.00,0.00,0.00,0.00,0.00,6.7,23.64,0.6
22/02/2012,0.00,0.00,0.00,0.00,0.00,8.1,23.69,0.6
23/02/2012,0.00,0.00,0.00,0.00,0.00,13.1,23.69,0.6
24/02/2012,0.00,0.00,0.00,0.00,0.00,12.45,23.69,0.6
25/02/2012,0.00,0.00,0.00,0.00,0.00,9.85,23.7,0.6
26/02/2012,0.2,0.00,1.6,0.00,0.00,12.15,23.7,0.6
27/02/2012,0.00,0.00,0.00,0.00,0.00,9.2,23.71,0.6
28/02/2012,0.00,0.00,0.00,0.00,0.00,10.3,23.71,0.6
29/02/2012,0.00,0.00,0.00,0.00,0.00,12.05,23.71,0.6
01/03/2012,0.2,0.00,0.00,0.00,0.2,14.4,23.71,0.6
02/03/2012,0.00,0.00,0.00,0.00,0.00,13.7,23.71,0.6
03/03/2012,0.00,0.00,0.00,0.00,0.00,12.25,23.71,0.6
04/03/2012,0.00,0.00,0.00,0.00,0.00,12.85,23.71,0.6
05/03/2012,6.6,7.6,6.8,3.00,5.4,11.55,23.71,0.6
06/03/2012,15.00,13.6,9.00,16.00,16.00,7.75,23.74,0.6
07/03/2012,0.00,0.00,0.00,0.00,0.00,9.65,23.8,0.6
08/03/2012,0.00,0.00,0.00,0.00,0.00,8.8,23.82,0.6
09/03/2012,0.00,0.00,0.00,0.00,0.00,10.2,23.84,0.6
10/03/2012,0.00,0.00,0.00,0.00,0.00,10.25,23.84,0.6
11/03/2012,0.00,0.00,0.00,0.00,0.00,11.95,23.83,0.6
12/03/2012,0.00,0.00,0.00,0.00,0.00,14.00,23.83,0.6
13/03/2012,0.00,0.00,0.00,0.00,0.00,14.8,23.83,0.6
14/03/2012,0.00,0.00,0.00,0.00,0.00,14.4,23.83,0.45
15/03/2012,0.00,0.00,0.00,0.00,0.00,13.75,23.83,0.45
16/03/2012,0.00,0.00,0.00,0.00,0.00,12.3,23.83,0.45
17/03/2012,0.00,0.00,0.00,0.00,0.00,13.1,23.83,0.45
18/03/2012,0.8,0.2,0.8,0.00,1.2,13.75,23.83,0.45
19/03/2012,4.4,1.4,12.2,9.2,12.8,12.7,23.84,0.45
20/03/2012,0.00,0.00,0.00,0.00,0.00,12.35,23.85,0.45
21/03/2012,0.00,0.00,0.00,0.00,0.00,17.6,23.86,0.45
22/03/2012,0.00,0.00,0.00,0.00,0.00,18.1,23.86,0.45
23/03/2012,0.00,0.00,0.00,0.00,0.00,15.75,23.86,0.45
24/03/2012,0.00,0.00,2.00,0.2,0.2,16.4,23.86,0.45
25/03/2012,0.00,0.00,0.00,0.00,0.00,16.3,23.85,0.45
26/03/2012,0.00,0.00,0.00,0.00,0.00,18.2,23.84,0.45
27/03/2012,0.00,0.00,0.00,0.00,0.00,18.15,23.83,0.45
28/03/2012,0.00,0.00,0.00,0.00,0.00,18.00,23.83,0.45
29/03/2012,0.00,0.00,0.00,0.00,0.00,16.1,23.83,0.45
30/03/2012,0.00,0.00,0.00,0.00,0.00,15.3,23.83,0.45
31/03/2012,0.00,0.00,0.00,0.00,0.00,14.15,23.83,0.45
01/04/2012,0.00,0.00,0.00,0.00,0.00,15.85,23.83,0.45
02/04/2012,0.2,0.00,0.00,0.00,0.00,15.7,23.82,0.45
03/04/2012,1.4,5.4,2.4,1.4,2.00,14.1,23.82,0.45
04/04/2012,0.2,0.00,0.00,0.00,0.00,15.25,23.81,0.45
05/04/2012,0.00,0.00,0.00,0.00,0.00,16.85,23.8,0.45
06/04/2012,0.00,0.00,0.00,1.00,0.00,15.3,23.8,0.45
07/04/2012,11.00,0.6,3.00,6.2,16.2,13.2,23.8,0.45
08/04/2012,15.8,12.6,14.00,21.2,18.2,9.3,23.8,0.45
09/04/2012,0.00,0.00,0.00,0.00,0.00,9.5,23.82,0.45
10/04/2012,1.8,1.00,0.6,1.8,2.4,10.65,23.83,0.45
11/04/2012,27.2,33.2,24.6,35.8,31.8,10.7,23.86,0.45
12/04/2012,0.00,0.00,0.2,0.4,1.4,12.5,24.08,0.45
13/04/2012,0.4,0.00,0.6,0.8,0.8,11.9,24.14,0.45
14/04/2012,10.2,8.8,10.00,8.8,14.2,11.05,24.17,0.45
15/04/2012,3.00,3.00,5.2,3.00,3.6,12.7,24.24,0.45
16/04/2012,4.6,0.4,3.00,2.00,11.4,11.7,24.29,0.45
17/04/2012,0.00,0.00,0.2,0.00,0.00,14.6,24.31,0.45
18/04/2012,7.2,2.2,5.2,5.8,7.6,11.75,24.34,0.45
19/04/2012,7.8,15.00,13.6,16.00,8.4,12.00,24.37,0.45
20/04/2012,14.8,13.4,17.4,18.6,23.8,11.15,24.47,0.45
21/04/2012,25.00,7.00,12.8,23.00,27.00,12.2,24.91,0.45
22/04/2012,3.2,7.2,4.00,6.00,2.8,13.15,25.13,0.45
23/04/2012,0.00,0.2,0.00,0.00,0.00,13.3,25.22,0.45
24/04/2012,13.2,17.2,9.00,18.2,12.8,12.5,25.28,0.45
25/04/2012,0.4,0.6,1.2,1.8,1.8,14.1,25.5,0.45
26/04/2012,0.00,0.00,0.00,0.00,0.00,15.55,25.59,0.45
27/04/2012,0.00,0.00,0.00,0.00,0.00,19.5,25.64,0.45
28/04/2012,0.00,0.00,0.00,0.00,0.00,23.15,25.69,0.45
29/04/2012,0.00,0.00,0.2,0.00,0.2,18.15,25.72,0.45
30/04/2012,1.6,2.00,2.2,2.00,2.00,18.2,25.74,0.45
01/05/2012,7.00,8.8,13.00,6.00,9.6,17.1,25.76,0.45
02/05/2012,0.00,0.00,0.00,0.00,0.2,15.8,25.79,0.45
03/05/2012,0.00,0.00,0.00,0.00,0.00,15.5,25.82,0.45
04/05/2012,0.00,0.00,0.00,0.00,0.00,15.2,25.83,0.45
05/05/2012,0.00,1.4,0.00,0.2,0.2,15.1,25.85,0.45
06/05/2012,15.00,16.00,16.6,13.00,17.00,15.25,25.87,0.45
07/05/2012,8.2,11.4,13.2,11.2,14.2,16.4,25.93,0.45
08/05/2012,0.00,0.00,0.00,0.00,0.00,16.95,26.02,0.45
09/05/2012,0.00,0.00,0.00,0.00,0.00,17.25,26.06,0.45
10/05/2012,0.00,0.00,0.00,0.00,0.00,20.1,26.09,0.45
11/05/2012,0.00,0.00,0.00,0.00,0.00,22.55,26.1,0.45
12/05/2012,0.00,0.00,0.00,0.00,0.00,21.6,26.11,0.45
13/05/2012,1.2,2.6,3.8,3.4,6.00,14.4,26.12,0.45
14/05/2012,0.00,0.00,0.00,0.00,0.00,13.6,26.14,0.45
15/05/2012,0.00,0.00,0.00,0.00,0.00,14.3,26.14,0.45
16/05/2012,0.4,2.2,2.8,1.4,0.6,14.15,26.14,0.45
17/05/2012,0.00,0.00,0.00,0.00,0.00,16.15,26.15,0.45
18/05/2012,0.00,0.00,0.00,0.00,0.00,14.65,26.14,0.45
19/05/2012,0.2,0.2,0.8,0.8,0.8,16.7,26.14,0.45
20/05/2012,16.2,33.00,32.8,32.2,33.2,15.2,26.15,0.45
21/05/2012,10.00,22.6,33.2,23.4,23.6,15.2,26.29,0.45
22/05/2012,1.00,0.2,0.00,0.2,2.4,16.2,26.56,0.45
23/05/2012,0.00,0.8,1.2,0.4,0.4,19.25,26.63,0.45
24/05/2012,0.00,0.00,0.6,0.00,0.00,21.9,26.66,0.45
25/05/2012,0.00,0.00,0.2,0.2,0.00,21.4,26.7,0.45
26/05/2012,0.00,0.00,0.8,0.00,0.00,19.8,26.73,0.45
27/05/2012,0.00,0.00,0.00,0.00,0.00,18.6,26.76,0.45
28/05/2012,2.4,6.8,5.8,5.6,4.6,17.1,26.78,0.45
29/05/2012,0.00,0.00,0.00,0.00,0.00,19.25,26.79,0.45
30/05/2012,0.00,0.6,0.00,0.00,0.00,19.15,26.8,0.45
31/05/2012,0.00,0.00,0.00,0.00,0.00,20.2,26.81,0.45
01/06/2012,0.00,0.00,0.00,0.00,0.00,19.1,26.82,0.45
02/06/2012,0.00,0.00,0.00,0.00,0.00,21.00,26.81,0.45
03/06/2012,0.00,0.00,0.00,0.00,0.00,21.9,26.8,0.45
04/06/2012,9.00,7.2,13.00,13.00,15.6,17.8,26.8,0.45
05/06/2012,0.00,0.00,0.00,0.00,0.00,19.1,26.84,0.45
06/06/2012,0.00,0.00,0.00,0.00,0.00,18.7,26.84,0.45
07/06/2012,0.00,0.00,0.00,0.00,0.00,20.1,26.84,0.45
08/06/2012,0.00,0.00,0.00,0.00,0.00,21.95,26.84,0.45
09/06/2012,0.2,0.8,1.00,1.2,0.2,22.25,26.84,0.45
10/06/2012,0.2,0.2,0.00,1.00,2.00,19.2,26.84,0.45
11/06/2012,5.2,8.2,7.2,8.6,24.00,19.7,26.84,0.45
12/06/2012,6.00,6.8,11.4,12.8,9.00,18.5,26.85,0.45
13/06/2012,0.00,0.00,0.2,0.00,0.00,18.25,26.86,0.45
14/06/2012,0.00,0.00,0.00,0.00,0.00,19.2,26.85,0.45
15/06/2012,0.00,0.00,0.00,0.00,0.00,20.55,26.85,0.45
16/06/2012,0.00,0.00,0.00,0.00,0.00,23.55,26.84,0.45
17/06/2012,0.00,0.00,0.00,0.00,0.00,25.15,26.83,0.45
18/06/2012,0.00,0.00,0.00,0.00,0.00,26.8,26.82,0.45
19/06/2012,0.00,0.00,0.00,0.00,0.00,27.1,26.81,0.45
20/06/2012,0.00,0.00,0.00,0.00,0.00,25.9,26.8,0.45
21/06/2012,0.00,0.00,0.00,0.00,0.00,24.9,26.8,0.45
22/06/2012,0.00,0.00,0.00,0.00,0.00,24.1,26.79,0.45
23/06/2012,0.00,0.00,0.00,0.00,0.00,23.9,26.78,0.45
24/06/2012,0.00,0.00,0.00,0.00,0.00,24.45,26.77,0.45
25/06/2012,0.00,0.00,0.00,0.00,0.00,23.2,26.76,0.45
26/06/2012,0.00,0.00,0.00,0.00,0.00,23.95,26.75,0.45
27/06/2012,0.00,0.00,0.00,0.00,0.00,27.15,26.74,0.45
28/06/2012,0.00,0.00,0.00,0.00,0.00,26.5,26.73,0.45
29/06/2012,0.00,0.00,0.00,0.00,0.00,25.6,26.71,0.45
30/06/2012,0.00,0.00,0.00,0.00,0.00,26.75,26.7,0.45
01/07/2012,0.00,0.00,0.00,0.00,0.00,27.7,26.69,0.45
02/07/2012,0.00,0.00,0.00,0.00,0.00,26.45,26.68,0.45
03/07/2012,0.00,0.00,0.00,0.00,0.00,23.25,26.67,0.45
04/07/2012,0.00,0.00,0.00,0.00,0.00,23.3,26.66,0.45
05/07/2012,0.00,0.00,0.00,0.00,0.00,25.1,26.64,0.45
06/07/2012,0.00,0.00,0.00,0.00,0.00,24.9,26.63,0.45
07/07/2012,0.00,0.00,0.00,0.00,0.00,24.1,26.62,0.45
08/07/2012,0.00,0.00,0.00,0.00,0.00,24.8,26.6,0.45
09/07/2012,0.00,0.00,0.00,0.00,0.00,26.3,26.58,0.45
10/07/2012,0.00,0.00,0.00,0.00,0.00,25.00,26.57,1.00
11/07/2012,0.00,0.00,0.00,0.00,0.00,24.35,26.55,1.00
12/07/2012,0.00,0.00,0.00,0.00,0.00,24.65,26.52,1.00
13/07/2012,0.00,0.00,0.00,0.00,0.00,21.7,26.5,1.00
14/07/2012,0.00,0.00,0.00,0.00,0.00,25.45,26.47,1.00
15/07/2012,0.00,0.00,0.00,0.00,0.00,21.75,26.44,1.00
16/07/2012,0.00,0.00,0.00,0.00,0.00,22.5,26.42,1.00
17/07/2012,0.00,0.00,0.00,0.00,0.00,24.7,26.39,1.00
18/07/2012,0.00,0.00,0.00,0.00,0.00,25.4,26.36,1.00
19/07/2012,0.00,0.00,0.00,0.00,0.00,24.95,26.35,1.00
20/07/2012,0.00,0.00,0.00,0.00,0.00,25.8,26.32,1.00
21/07/2012,0.00,0.00,0.00,0.00,0.00,24.6,26.27,1.5
22/07/2012,0.00,0.00,0.00,0.00,0.00,22.25,26.24,1.5
23/07/2012,0.00,0.00,0.00,0.00,0.00,19.7,26.2,1.5
24/07/2012,0.00,0.00,0.00,0.00,0.00,23.00,26.17,1.5
25/07/2012,0.00,2.00,1.8,0.4,0.00,24.85,26.12,1.5
26/07/2012,0.00,0.00,0.00,0.00,0.00,24.65,26.09,1.5
27/07/2012,0.00,0.00,0.00,0.00,0.00,26.75,26.06,1.5
28/07/2012,0.00,0.00,0.00,0.00,0.00,27.25,26.02,1.5
29/07/2012,0.00,0.00,0.00,0.00,0.00,25.9,25.98,1.5
30/07/2012,0.00,0.00,0.00,0.00,0.00,24.9,25.94,1.5
31/07/2012,0.00,0.00,0.00,0.00,0.00,25.35,25.92,1.5
01/08/2012,0.00,0.00,0.00,0.00,0.00,28.6,25.88,1.5
02/08/2012,0.00,0.00,0.00,0.00,0.00,27.1,25.83,1.5
03/08/2012,0.00,0.00,0.00,0.00,0.00,25.45,25.8,1.5
04/08/2012,0.00,0.00,0.00,0.00,0.00,26.95,25.77,1.5
05/08/2012,0.00,0.00,0.00,0.00,0.00,26.6,25.74,1.5
06/08/2012,0.00,0.00,0.00,0.00,0.00,26.75,25.7,1.5
07/08/2012,0.00,0.00,0.00,0.00,0.00,26.75,25.65,2.00
08/08/2012,0.00,0.00,0.00,0.00,0.00,25.5,25.61,2.00
09/08/2012,0.00,0.00,0.00,0.00,0.00,27.75,25.56,2.00
10/08/2012,0.00,0.00,0.00,0.00,0.00,26.15,25.51,2.00
11/08/2012,0.00,0.00,0.00,0.00,0.00,25.45,25.46,2.00
12/08/2012,0.00,0.00,0.00,0.00,0.00,24.75,25.41,2.00
13/08/2012,0.00,0.00,0.00,0.00,0.00,24.9,25.36,2.00
14/08/2012,0.00,1.6,0.8,0.00,2.2,25.2,25.32,2.00
15/08/2012,0.00,0.00,0.00,0.00,0.00,26.15,25.26,2.00
16/08/2012,0.00,0.00,0.00,0.00,0.00,24.65,25.21,2.00
17/08/2012,0.00,0.00,0.00,0.00,0.00,26.75,25.18,2.5
18/08/2012,0.00,0.00,0.00,0.00,0.00,29.8,25.13,2.5
19/08/2012,0.00,0.00,0.00,0.00,0.00,28.85,25.06,2.5
20/08/2012,0.00,0.00,0.00,0.00,0.00,29.65,25.01,2.5
21/08/2012,0.00,0.00,0.00,0.00,0.00,29.00,24.93,2.5
22/08/2012,0.00,0.00,0.00,0.00,0.00,28.25,24.88,2.5
23/08/2012,0.00,0.00,0.00,0.00,0.00,27.95,24.83,2.5
24/08/2012,0.00,0.00,0.00,0.00,0.00,27.1,24.78,2.5
25/08/2012,0.00,0.00,0.00,0.00,0.00,26.35,24.72,2.5
26/08/2012,4.00,3.6,5.8,9.8,16.4,22.05,24.66,2.5
27/08/2012,0.00,0.00,0.00,0.00,0.00,24.00,24.61,2.5
28/08/2012,0.00,0.00,0.00,0.00,0.00,24.7,24.56,2.5
29/08/2012,0.00,0.00,0.00,0.00,0.00,24.5,24.5,2.5
30/08/2012,0.00,0.00,0.00,0.00,0.00,24.9,24.44,2.5
31/08/2012,0.00,22.2,9.8,7.6,5.6,21.45,24.39,2.5
01/09/2012,0.00,6.2,2.6,6.4,6.00,17.8,24.34,2.00
02/09/2012,0.00,0.00,0.2,0.2,0.2,18.6,24.3,2.00
03/09/2012,0.00,17.2,18.4,18.2,17.6,20.15,24.27,2.00
04/09/2012,0.00,0.6,0.6,0.00,0.2,20.55,24.23,1.00
05/09/2012,0.00,1.8,0.00,0.6,0.2,21.75,24.21,1.00
06/09/2012,0.00,0.00,0.00,0.00,0.00,22.85,24.17,1.00
07/09/2012,0.00,0.00,0.00,0.00,0.00,24.25,24.14,1.5
08/09/2012,0.00,0.00,0.00,0.00,0.00,24.2,24.11,1.5
09/09/2012,0.00,0.00,0.00,0.00,0.00,24.15,24.08,1.5
10/09/2012,0.00,0.00,0.00,0.00,0.00,22.7,24.04,2.5
11/09/2012,0.00,0.00,0.00,0.00,0.00,21.5,23.99,2.5
12/09/2012,0.2,9.6,0.00,0.2,0.00,20.6,23.92,3.00
13/09/2012,2.2,4.6,1.6,3.2,4.4,16.75,23.85,3.00
14/09/2012,0.00,0.00,0.2,0.00,0.00,17.9,23.79,2.5
15/09/2012,0.00,0.00,0.00,0.00,0.00,20.00,23.71,2.5
16/09/2012,0.00,0.00,0.00,0.00,0.00,20.6,23.67,2.5
17/09/2012,0.00,0.00,0.00,0.00,0.00,19.65,23.61,2.5
